ImageName,ImageFolder,Width ,Height,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z
Boy_(83).jpg,boys photos,3632,6214,1690.38111,2046.21771,-3540.88813,1770.79033,1933.03914,-3279.27644,1821.23047,1937.96505,-3280.0441,1873.15114,1943.03967,-3281.43977,1594.78759,1932.37337,-3315.14872,1532.15475,1938.99268,-3316.2766,1472.7762,1947.45371,-3317.79459,1948.28909,2030.03585,-1952.11306,1373.85521,2035.37288,-2087.497,1783.82376,2217.86942,-3046.14778,1565.21435,2218.12054,-3087.83222,2460.14748,2927.52542,-1248.91781,899.80283,3030.56975,-1667.70008,2720.57847,4167.14764,-1261.81193,807.99762,4323.39493,-1875.65976,2259.08769,5006.23092,-2624.22834,1626.93266,4959.94376,-2926.76634,2158.59383,5369.66468,-3106.22362,1855.01433,5203.43445,-3369.52605,1986.52255,5302.25382,-3246.21088,1979.52276,5010.83627,-3424.78275,2044.18179,5093.24432,-2697.45494,1937.09946,4940.32122,-2942.8983,2288.05152,4722.29919,134.00755,1405.75825,4838.75991,-133.29923,3361.54126,5941.88719,-2549.72534,914.37762,6015.70458,-3300.71443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(84).jpg,boys photos,3456,4181,2294.50809,1947.47984,-6200.13702,2386.95907,1688.06605,-5770.01775,2430.91708,1697.50277,-5770.72966,2470.89633,1708.06068,-5771.29697,2178.21128,1629.78351,-6407.30319,2072.63933,1596.17545,-6407.10297,1952.98956,1556.94279,-6411.4037,2309.15444,1761.60779,-3097.86479,1582.04031,1511.10365,-5863.42104,2248.06126,2210.36185,-5118.53645,1990.18625,2169.22475,-5926.05505,2348.26955,3026.48045,-875.61104,300.1705,2570.6691,-6122.15154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(85).jpg,boys photos,2629,3324,1077.34483,1363.43565,-2615.7834,1151.23301,1181.85689,-2561.50372,1225.76906,1163.85042,-2559.92136,1297.56223,1150.50526,-2560.19574,968.72427,1232.03166,-2441.86374,925.95715,1247.69093,-2439.70331,887.5145,1262.44834,-2441.43015,1441.38064,1225.50223,-1811.97508,895.819,1350.17113,-1218.2045,1263.24911,1511.36255,-2311.58912,1025.05094,1559.32634,-2139.66301,2151.99629,2196.31963,-1073.34434,535.33681,2232.09403,-893.25201,2539.61311,3100.17268,-1109.24766,177.24437,3115.07274,-800.01687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(86).jpg,boys photos,4160,6240,2294.82428,3146.103,-1274.61855,2336.27125,3041.1954,-1367.3433,2365.52626,3033.58026,-1366.33177,2402.12248,3027.29143,-1366.59336,2283.4771,3052.50142,-1176.84952,2272.63847,3052.65316,-1176.68289,2261.81572,3052.82928,-1176.79608,2574.42688,3041.04365,-1347.33975,2358.90461,3064.72704,-460.15081,2377.5811,3226.70943,-1231.97433,2312.6907,3239.4433,-979.15734,3112.81921,3506.12595,-1341.86118,2233.61799,3517.9921,-14.43068,3120.62063,4208.35364,-2023.88697,2090.98145,4096.65399,-647.0952,2325.97416,4444.74235,-2629.63934,2165.05859,4523.17595,-2133.33296,2226.82154,4651.15325,-2968.7532,2163.13074,4743.76642,-2504.07774,2151.08408,4608.47468,-3012.06059,2261.90845,4673.46774,-2626.07374,2188.39367,4542.98398,-2646.13779,2272.31117,4592.60579,-2231.78114,2906.17573,4617.89686,-393.44996,2421.07197,4650.89959,392.43046,3030.81568,4388.77201,-2761.25006,1502.82944,4767.64415,-1290.40425,2961.20892,5687.36338,-2253.3049,2132.73588,5712.01547,-903.04857,2944.22249,5834.31707,-2215.39402,2333.23975,5866.33158,-884.26125,2860.74907,6035.602,-3085.81043,1787.88173,6063.28943,-1525.40205
Boy_(87).jpg,boys photos,3456,5184,1392.59228,1382.53804,-4692.84151,1498.28638,1198.59909,-4580.31253,1576.68015,1192.91398,-4579.15938,1648.97496,1194.08652,-4579.62451,1307.06433,1237.60914,-4508.23824,1262.57207,1255.61093,-4508.29427,1218.40528,1273.74156,-4510.49716,1804.29861,1291.62037,-3567.24275,1232.35476,1393.49453,-3204.75943,1592.04831,1550.78397,-4289.15286,1344.96861,1574.88615,-4183.16913,2530.97891,2322.71928,-2678.41351,928.36632,2450.02197,-2567.35842,2606.0704,3750.43497,-2611.01857,959.78262,3877.64635,-2288.68732,1419.21212,3988.17842,-3378.78143,1523.07813,4601.55913,-2980.27538,1116.89583,4084.3687,-3757.18373,1669.42251,4958.0538,-3280.35251,1063.75081,3915.72417,-3559.48462,1770.17349,4814.70447,-3372.50047,1145.41411,3859.48265,-3282.53851,1735.09195,4670.74673,-3017.84841,2222.19278,4330.49136,101.80432,1375.14647,4356.42493,-91.03885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(88).jpg,boys photos,2592,3240,1122.35569,820.74147,-1939.18392,1179.72889,692.73942,-1901.20652,1230.87686,675.0401,-1901.48137,1278.34328,659.65812,-1902.69431,1054.73266,731.22558,-1786.35738,1023.40041,737.09041,-1785.9387,993.63621,743.20785,-1786.55483,1360.86529,663.87396,-1426.44806,1003.90358,758.71917,-875.49857,1241.58407,899.90445,-1741.0291,1095.55247,936.69749,-1581.82021,1833.90638,1205.87426,-1307.74612,896.81188,1278.74203,-280.59806,2195.20648,1939.11494,-1353.86202,750.28836,1941.69578,21.44402,1707.7706,2656.7517,-1641.01691,810.40045,2544.62813,-499.44066,1703.52383,2904.70536,-1874.46092,772.58241,2737.1684,-583.19477,1589.34027,2881.25066,-1844.49549,829.01234,2713.24385,-764.54897,1558.67466,2805.02754,-1608.0983,855.0108,2636.721,-578.15772,1526.26681,2560.22713,-347.27853,1022.85976,2539.64875,348.77783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(89).jpg,boys photos,6000,8000,3087.56518,1730.63135,-8971.83037,3316.73312,1448.65847,-8654.34837,3464.37049,1451.94817,-8655.37047,3610.61776,1462.73899,-8657.90248,2839.49751,1457.59773,-8740.80205,2692.72417,1473.14644,-8743.52646,2551.16379,1491.38021,-8748.71492,3829.21922,1644.9604,-5708.02438,2389.67085,1701.8013,-6025.65551,3387.34639,2144.22512,-7778.34678,2824.10896,2193.05277,-7871.26851,4875.15736,3866.52088,-3466.02845,1405.13277,3852.34213,-4044.99614,4785.13312,6138.48209,-1517.8383,1202.06898,6219.23304,-2214.40262,4008.51274,7295.82644,-2696.13665,2212.98981,7519.81068,-3078.90809,3851.11105,7770.58172,-3195.52481,2398.26912,7985.79788,-3665.79401,3693.802,7586.56979,-3802.91426,2544.86418,7753.97587,-4044.91103,3689.05377,7363.99651,-2964.00154,2509.20475,7530.21479,-3220.32416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(9).jpg,boys photos,696,960,278.39505,318.39549,-1424.76124,295.80845,284.60833,-1396.1591,308.92382,282.78803,-1396.09372,320.75307,281.01305,-1396.60896,254.04822,289.88142,-1393.32569,238.93138,291.19205,-1393.63317,225.52308,292.51064,-1393.825,342.77515,284.6109,-1104.66311,209.22228,299.55869,-1084.8794,303.20634,349.46606,-1302.6235,258.64766,353.977,-1297.49963,437.03877,366.12136,-822.72239,131.16405,452.71299,-856.70477,640.69823,514.34927,-784.65607,172.03696,703.89822,-891.16382,567.71575,717.80165,-992.84397,363.76967,811.03792,-1086.53996,557.16026,769.76589,-1081.93473,406.3285,865.21093,-1184.20596,519.45806,745.98564,-1109.93774,439.66455,839.06467,-1192.36918,515.8322,731.95169,-1000.85038,430.10122,819.78252,-1085.61086,425.28724,719.12596,4.17361,248.09357,737.7578,-4.1606,620.24894,930.22007,-749.40641,120.66057,916.44676,-709.54861,431.93286,936.70309,71.43112,0.0,0.0,0.0,391.38048,914.90461,160.53551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(90).jpg,boys photos,3456,5184,1579.58878,1526.0672,-3605.41873,1724.19983,1323.39046,-3592.98166,1818.26786,1321.85323,-3594.8665,1906.93288,1327.02264,-3598.28394,1500.51966,1359.82415,-3336.61638,1448.92835,1380.22679,-3334.31255,1396.91207,1402.61438,-3335.82495,2091.36518,1457.30106,-2768.20759,1433.01802,1529.45003,-1492.81241,1801.17389,1734.45533,-3249.31668,1501.07286,1747.5145,-2887.93089,2827.45157,2740.66335,-2503.21323,1162.01339,2654.3345,158.11581,0.0,0.0,0.0,1111.84229,3742.46548,2186.50644,3033.04415,4703.42834,-3240.72427,979.77451,4524.86707,1646.69286,2951.18083,5111.47066,-3624.60168,886.63726,4870.82332,1630.85731,2675.68286,5003.54091,-3658.89345,987.58383,4822.04114,1253.10543,2695.10971,4828.8448,-3232.08799,1024.44526,4672.69522,1473.48238,2187.54568,5114.2661,-912.90042,1319.58782,4991.93492,929.24602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(91).jpg,boys photos,6000,4000,2948.12912,1890.70201,-3242.92016,3139.23454,1814.26024,-2924.52604,3206.26831,1848.48571,-2923.19083,3270.20717,1885.8912,-2921.89336,2933.32779,1724.509,-3001.13189,2854.23821,1689.12745,-2998.4073,2782.821,1657.26924,-3000.30041,3342.71586,2017.08651,-1310.5529,2664.3337,1712.82649,-1621.04648,2996.00959,2133.35872,-2667.98812,2746.27286,2039.44612,-2764.46629,3630.36203,2843.06717,-989.56534,1843.36066,2742.82193,-715.74913,4727.74315,2672.7035,-2645.75171,1421.43801,3981.5321,-284.25269,3763.92353,1661.09514,-3431.44476,0.0,0.0,0.0,3476.35531,1367.01798,-3722.52202,0.0,0.0,0.0,3373.04735,1417.87744,-2992.14113,0.0,0.0,0.0,3428.97284,1550.69256,-3208.69374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(92).jpg,boys photos,3961,5941,2047.30067,2154.40436,-4168.28392,2129.67835,2006.25522,-3965.97261,2173.76182,2010.73968,-3966.72197,2218.59206,2017.52162,-3968.78732,1950.28339,2001.36317,-4006.64925,1885.09394,2001.43116,-4006.66247,1823.58508,2004.4149,-4008.40295,2305.61607,2099.03731,-2469.70305,1729.23708,2094.56063,-2618.46588,2147.96407,2318.47541,-3571.01616,1920.36332,2327.92239,-3613.89862,2842.423,2888.07619,-1206.52048,1315.26644,2954.57739,-1725.94168,3343.26194,3706.00347,-456.72968,1315.14863,4100.37463,-1263.76454,3216.31821,4518.10827,-1916.23604,1415.29593,5130.50428,-2696.17315,3185.93622,4814.58822,-2420.00621,1437.98704,5444.99822,-3212.42243,3058.0755,4774.8141,-2748.69392,1554.999,5372.89552,-3640.72692,3025.68482,4657.40393,-2078.96064,1574.17633,5252.47363,-2889.78392,2678.98976,4925.07942,130.55923,1812.75828,5058.90618,-122.57982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(93).jpg,boys photos,3168,4752,1729.05125,1884.32176,-5294.14419,1797.0622,1648.28349,-5111.62842,1862.93808,1633.53625,-5112.44907,1923.80493,1619.76733,-5114.41589,1580.28954,1649.95377,-5145.7235,1482.81602,1637.02664,-5144.45231,1393.28553,1623.99046,-5146.97807,1991.68276,1613.80453,-3323.23095,1238.33311,1630.80694,-3380.52008,1826.67376,2054.77706,-4564.5075,1554.06668,2070.42048,-4580.63752,2690.68728,2529.6887,-2061.24285,692.10005,2849.99747,-2276.96054,2920.13179,3826.35648,-1576.39705,645.21975,4287.88482,-2099.26214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(94).jpg,boys photos,4599,5818,2180.14327,910.13682,-1051.71385,2232.58181,797.66954,-1134.70997,2266.04522,792.01113,-1133.90549,2299.47149,786.44653,-1133.76589,2175.64165,806.8195,-911.58527,2167.81931,808.54663,-911.66895,2160.10401,809.98646,-911.69807,2478.14625,824.2001,-1067.31151,2275.35371,837.31722,-33.31844,2288.99291,1010.72967,-995.25669,2212.28172,1016.05344,-696.90291,3051.17696,1437.0842,-895.51392,2086.86252,1385.45666,549.55513,3318.25434,2124.3243,-1106.10659,1429.96247,1496.23981,-353.00688,3261.17999,2869.02131,-1210.67082,1829.87336,975.08054,-1873.5877,3295.31418,3084.58954,-1313.00349,1929.90478,799.48302,-2261.42819,3205.15773,3070.90977,-1461.12162,1999.49676,809.91381,-1959.13987,3155.94191,3004.1172,-1244.89081,1995.96607,880.3448,-1830.71519,2711.01734,3007.70984,-454.76485,2168.93389,2973.24131,451.69342,2672.59041,4061.77555,-1091.21424,1652.45943,3818.01534,-1129.54565,2599.67703,5098.71865,339.2608,2234.15184,4644.52794,540.02946,2689.41984,5218.26857,418.27828,2369.88707,4679.973,686.39966,2375.99148,5431.38905,-658.50859,2196.56317,5176.71915,76.5725
Boy_(95).jpg,boys photos,3024,3780,1122.1127,736.1253,-1391.26632,1257.25962,634.13449,-1355.39578,1319.53147,646.45437,-1355.78007,1387.39846,663.49856,-1356.44796,1142.44833,619.29603,-1288.34188,1119.74582,618.6075,-1287.94759,1099.97372,619.66886,-1288.98886,1520.41129,800.91259,-891.76129,1171.02149,736.82983,-579.53213,1213.12497,924.01369,-1201.29643,1084.99874,894.91052,-1109.10013,1811.9601,1719.50813,-368.3993,755.92574,1497.58069,-402.17128,2044.62991,2504.19061,-1215.97941,717.31977,2162.01591,870.70955,2346.56369,2112.3358,-2793.09443,885.15272,2270.61904,2247.71926,2494.89982,2114.27861,-3103.34505,969.80371,2398.83998,2441.29728,2442.11361,2014.64354,-3103.57576,936.98345,2308.32618,2257.23796,2383.96639,2002.54035,-2838.63355,917.59554,2277.17949,2206.03827,1383.73787,3392.49787,241.23374,735.07664,3363.91155,-233.08725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(96).jpg,boys photos,4000,6000,2421.10777,1206.77233,-1870.50867,2412.73546,1115.38187,-1747.40934,2425.6444,1116.09757,-1747.48492,2439.12292,1116.66566,-1747.76542,2344.17462,1117.73282,-1770.86186,2304.85964,1121.24911,-1771.1916,2262.79664,1125.28476,-1771.48843,2406.08621,1159.44278,-980.4855,2159.3194,1182.50746,-1058.6493,2438.12585,1306.09632,-1569.22233,2348.72437,1308.19711,-1592.85796,2737.1664,1761.4224,-855.28511,1819.99815,1784.82449,-407.01711,2861.03153,2475.06595,-719.65289,1569.79561,2424.82674,-901.25948,2742.80977,3073.93062,-1389.26339,1760.34546,2619.57568,-2437.67548,2755.62811,3295.51971,-1617.22171,1820.76085,2670.11333,-2777.93813,2685.02426,3240.81838,-1805.65333,1850.95179,2555.01777,-2867.26809,2642.96055,3137.05695,-1463.26232,1849.81418,2529.63495,-2510.16545,2408.12039,3259.61852,-393.87178,1917.53483,3213.36293,391.66406,2398.07844,4313.42089,-553.73091,1399.90056,4024.1375,-404.77327,2393.9147,5188.35139,1083.6066,1910.03609,4911.32212,1335.91139,2403.85199,5271.09075,1175.51529,2057.45173,5067.89124,1466.20071,2203.25446,5432.41882,165.29602,1568.25483,5147.97235,817.97588
Boy_(97).jpg,boys photos,3888,5184,1450.94181,1828.19655,-4444.73673,1716.85666,1492.17435,-4322.56375,1851.41815,1490.16529,-4321.32856,1980.82278,1493.4752,-4322.5605,1406.0845,1510.60007,-4117.2405,1327.09553,1518.34151,-4113.87096,1265.33803,1526.55263,-4115.34114,2215.2914,1635.31728,-2791.18932,1292.40003,1647.21279,-1702.006,1697.52884,2130.07716,-3859.6743,1292.2604,2124.69794,-3537.561,3102.93885,3251.58035,-1586.9109,662.70804,2988.99498,-1040.85776,3856.50939,4768.20511,-1349.91525,298.14727,4629.99212,-940.64971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(98).jpg,boys photos,4000,5271,2027.4713,2450.39326,-5803.78056,2162.56523,2171.65766,-5542.65738,2237.2756,2169.6551,-5541.45765,2310.92548,2168.18366,-5538.38158,1866.68837,2176.11063,-5573.8616,1760.29694,2177.01153,-5573.5178,1679.64268,2180.01458,-5574.86296,2417.08899,2233.239,-3466.51697,1586.56371,2271.69305,-3568.19773,2189.38017,2697.56768,-4995.81432,1867.92588,2701.5461,-5025.94519,3043.54143,3377.94867,-1803.08878,940.24169,3525.06036,-2220.5441,3614.87627,4846.44004,-4053.94506,547.57237,5119.30134,-4325.98066,3029.20818,4205.43883,-8231.65226,1495.91815,4635.2826,-8101.52817,2845.21222,4014.37861,-8971.68255,1882.21717,4317.55853,-8729.04396,2753.13592,3740.86603,-8513.22556,1891.75224,3984.57901,-8448.32802,2764.46867,3790.36824,-8137.09259,1825.00434,4063.90156,-8042.18769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(99).jpg,boys photos,3840,5760,1674.11236,2834.07612,-3924.04221,1665.44758,2692.61873,-4044.98703,1703.76514,2667.94773,-4045.07446,1746.02886,2638.67535,-4048.26096,1594.36935,2724.13971,-3839.43352,1577.75608,2725.54665,-3841.28998,1560.04166,2725.05157,-3841.95465,1940.37048,2524.70575,-3885.37537,1656.35033,2639.08768,-2922.67845,1820.57693,2879.73324,-3789.73595,1727.85061,2908.60668,-3508.32367,2805.16365,3094.07959,-3736.44905,1659.19865,2996.56906,-2015.15831,3457.51717,4174.08508,-4062.32162,680.23499,3130.62904,-1849.37634,0.0,0.0,0.0,1100.9515,2129.62297,-1579.342,0.0,0.0,0.0,1219.73042,1961.33492,-1756.52126,3833.42514,5393.57231,-4620.12726,1293.13522,1960.74783,-1657.13024,3732.17285,5312.20036,-4093.56628,1291.25347,2055.06598,-1541.83697,2948.42812,4508.02036,-824.41223,2336.06209,4231.61224,825.38012,1440.5468,4421.98471,-2024.84962,885.93727,3542.12952,124.562,808.66905,5358.39752,-1073.12988,345.08306,5180.23087,-88.74108,881.96674,5594.74674,-935.48006,443.84425,5487.81921,-87.93715,70.43427,5381.59584,-1237.77958,-128.55263,5247.18327,-440.19865
Girl_(1).png,girls photos,591,893,266.75562,194.54664,-931.12657,286.63467,175.0909,-911.62449,298.37694,175.29007,-911.80372,307.82704,176.04174,-912.20488,256.35909,175.00907,-899.12294,247.17881,175.56792,-899.13111,241.52693,175.8068,-899.37854,327.96618,187.54196,-693.87586,237.12456,190.1554,-633.1169,290.59153,222.84202,-841.54498,251.41849,222.09769,-824.37151,408.72737,325.321,-497.37789,182.93462,333.86917,-390.27673,440.96691,524.45768,-355.58019,151.32928,523.24086,-243.24498,433.96187,697.49151,-454.05494,126.13931,685.39457,-400.50241,443.93195,760.44382,-506.48788,113.76922,734.19384,-438.07233,423.98753,772.17765,-566.26269,118.05601,735.62468,-519.16119,415.84077,749.40636,-475.64594,127.93648,713.17707,-434.3532,366.6569,659.77378,-16.58907,215.40575,659.24902,17.46973,0.0,0.0,0.0,211.72508,879.91932,60.7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(10).jpg,girls photos,1000,863,498.15917,171.47825,-664.02394,517.10302,152.65089,-608.12134,525.79212,155.12288,-608.10512,534.28048,158.13643,-608.39808,487.67546,147.04174,-612.31995,475.1696,145.62033,-612.52129,464.3673,144.89428,-612.54334,545.33839,175.39199,-312.32658,445.3505,160.1787,-336.46464,510.97667,202.39892,-553.12753,470.52336,193.88779,-560.70989,616.42861,315.20542,-155.14633,343.56391,319.85955,-96.74173,764.71293,430.65995,-102.9677,216.0127,476.34466,17.27842,690.5508,538.31757,-355.04508,321.03094,593.81269,-163.38901,663.09106,556.82947,-418.65474,348.89805,624.77057,-191.15084,647.86696,536.54772,-423.28224,363.84875,603.92998,-204.97006,655.35372,529.61474,-353.95211,358.32509,594.67378,-159.85331,587.23295,638.84701,-66.1403,429.46276,654.65894,65.99544,469.24365,690.67186,-1061.89287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.36298,852.95621,762.26252,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(101).jpg,girls photos,2000,1635,884.15778,876.9924,-1314.18145,911.9516,842.13091,-1269.22083,927.4534,841.72696,-1269.41967,940.6153,841.65036,-1269.99176,869.97205,843.76881,-1275.75731,857.93406,844.32274,-1276.08621,847.39888,844.93514,-1276.47746,973.55491,853.93907,-917.56719,846.85761,855.96094,-936.08081,915.57038,915.07171,-1168.57731,867.72454,914.52314,-1173.68126,1055.91309,997.45313,-522.50385,766.4274,1020.85106,-857.63955,1075.47915,1271.42754,-403.58841,794.31999,1350.63548,-911.25655,1185.89628,1408.67845,-608.7262,1118.75045,1452.68547,-956.64674,1242.12098,1454.08374,-677.17212,1197.0911,1498.20264,-1040.70997,1248.24727,1450.29591,-750.88781,1230.06976,1462.6464,-1032.57096,1217.71383,1435.12326,-645.34771,1198.7555,1446.84761,-949.75913,969.08766,1421.4133,111.54342,791.96036,1451.84971,-111.29341,1214.85353,1541.92733,-700.45656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(102).jpg,girls photos,3537,5305,1785.09082,2623.5877,-1380.93827,1838.384,2566.4815,-1244.86904,1866.03768,2572.6182,-1244.89307,1891.83107,2578.37372,-1245.20656,1745.42916,2555.16729,-1249.73291,1710.44963,2553.49664,-1249.84432,1676.99224,2552.18914,-1250.16393,1937.70755,2641.55733,-523.30519,1629.02231,2606.05378,-559.63814,1841.49488,2719.01196,-1122.77412,1717.91019,2707.78677,-1134.1978,2135.34397,3121.29128,-440.33315,1391.03694,3116.69148,-643.54077,2334.77807,3305.12486,-2203.18257,1182.05442,2990.51335,-2390.59541,2170.1464,2733.05863,-3586.66072,1349.31113,2659.26674,-3659.73108,2096.91055,2579.919,-3871.26739,1444.21301,2577.2044,-3920.39684,2092.37388,2558.7641,-3656.48527,1461.05502,2589.04999,-3752.10257,2095.24717,2622.38265,-3551.8469,1449.39427,2632.79963,-3643.87602,1978.98937,4282.20114,85.61646,1519.84179,4262.81539,-84.44167,2068.87001,5106.73209,-159.96348,1353.90514,5108.71974,-20.01937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(103).jpg,girls photos,3648,5472,1971.25101,2214.87691,-4334.58012,1942.6823,2106.82415,-4108.79059,1979.77544,2092.73142,-4108.6349,2015.6431,2079.61617,-4108.71709,1816.52188,2166.67895,-4160.04806,1761.94022,2199.95198,-4160.97043,1707.27007,2240.32854,-4162.85431,2037.89547,2205.0198,-2987.87032,1592.137,2409.55229,-3206.1091,2069.36567,2334.71386,-3929.92195,1940.5999,2405.1963,-3985.10417,2415.11777,2790.91042,-2186.51895,1319.67685,3255.02672,-2889.37123,2680.92867,1849.05459,-2492.51104,1239.67455,4455.3483,-3132.90347,1827.7021,1759.46817,-2072.34608,2235.08519,5101.60252,-3521.3373,1579.93396,1831.81363,-2357.26433,2434.85677,5293.7042,-3798.69784,1571.38213,1859.75611,-2048.66885,2533.78159,5125.73681,-3831.77751,1659.54053,1844.62473,-1998.8019,2457.63381,5035.81771,-3528.0359,2207.54257,4479.4516,121.90436,1488.19121,4516.38101,-119.42566,2633.46549,5057.69564,-2237.35894,1053.27496,5234.2028,-1074.39012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(104).jpg,girls photos,3151,4727,1622.81923,2057.7852,-2186.17386,1684.69088,1980.51847,-2015.04278,1723.31262,1987.04496,-2015.01367,1751.12509,1994.90271,-2015.64604,1560.76118,1973.07108,-2018.37742,1520.28421,1975.22099,-2019.33058,1496.86575,1979.1755,-2019.82059,1814.77459,2054.6465,-1011.96282,1456.72806,2041.82231,-1016.15333,1700.39891,2173.21386,-1820.71308,1544.58146,2160.85443,-1823.97485,2042.06831,2618.71696,-263.03985,1168.6846,2581.82897,-500.87892,2551.35497,3291.63874,-443.82514,568.23235,3138.73549,-1473.97758,2958.62676,2767.0488,-1384.45818,358.73815,2509.78774,-3308.09872,3008.09065,2641.96481,-1519.81083,331.27041,2358.10038,-3594.28893,2950.21606,2575.90769,-1511.64842,392.40749,2315.87884,-3524.23572,2910.03377,2601.3532,-1406.25158,414.08766,2352.36111,-3332.3508,1884.84094,3879.08398,153.79165,1315.6359,3897.13268,-148.4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
